gId,filename,catalog_timestamp_utc,station,event_id,case_type
13452941,3RIMG_22APR2024_1545_L2B_CMK_V01R00.h5,2024-04-22T15:45:00Z,VECC,VECC_CTL_04_20240506T13,control
13453009,3RIMG_22APR2024_1615_L2B_CMK_V01R00.h5,2024-04-22T16:15:00Z,VECC,VECC_CTL_04_20240506T13,control
13453089,3RIMG_22APR2024_1645_L2B_CMK_V01R00.h5,2024-04-22T16:45:00Z,VECC,VECC_CTL_04_20240506T13,control
13453185,3RIMG_22APR2024_1715_L2B_CMK_V01R00.h5,2024-04-22T17:15:00Z,VECC,VECC_CTL_04_20240506T13,control
13454107,3RIMG_22APR2024_2215_L2B_CMK_V01R00.h5,2024-04-22T22:15:00Z,VECC,VECC_CTL_04_20240506T13,control
13454273,3RIMG_22APR2024_2245_L2B_CMK_V01R00.h5,2024-04-22T22:45:00Z,VECC,VECC_CTL_04_20240506T13,control
13454345,3RIMG_22APR2024_2315_L2B_CMK_V01R00.h5,2024-04-22T23:15:00Z,VECC,VECC_CTL_04_20240506T13,control
13454411,3RIMG_22APR2024_2345_L2B_CMK_V01R00.h5,2024-04-22T23:45:00Z,VECC,VECC_CTL_04_20240506T13,control
13454509,3RIMG_23APR2024_0015_L2B_CMK_V01R00.h5,2024-04-23T00:15:00Z,VECC,VECC_CTL_04_20240506T13,control
13454683,3RIMG_23APR2024_0045_L2B_CMK_V01R00.h5,2024-04-23T00:45:00Z,VECC,VECC_CTL_04_20240506T13,control
13454773,3RIMG_23APR2024_0115_L2B_CMK_V01R00.h5,2024-04-23T01:15:00Z,VECC,VECC_CTL_04_20240506T13,control
13454851,3RIMG_23APR2024_0145_L2B_CMK_V01R00.h5,2024-04-23T01:45:00Z,VECC,VECC_CTL_04_20240506T13,control
13454969,3RIMG_23APR2024_0215_L2B_CMK_V01R00.h5,2024-04-23T02:15:00Z,VECC,VECC_CTL_04_20240506T13,control
13455117,3RIMG_23APR2024_0245_L2B_CMK_V01R00.h5,2024-04-23T02:45:00Z,VECC,VECC_CTL_04_20240506T13,control
13522375,3RIMG_06MAY2024_1115_L2B_CMK_V01R00.h5,2024-05-06T11:15:00Z,VECC,VECC_TS_04_20240506T13,thunderstorm_episode
13522479,3RIMG_06MAY2024_1215_L2B_CMK_V01R00.h5,2024-05-06T12:15:00Z,VECC,VECC_TS_04_20240506T13,thunderstorm_episode
13522619,3RIMG_06MAY2024_1245_L2B_CMK_V01R00.h5,2024-05-06T12:45:00Z,VECC,VECC_TS_04_20240506T13,thunderstorm_episode
13522685,3RIMG_06MAY2024_1315_L2B_CMK_V01R00.h5,2024-05-06T13:15:00Z,VECC,VECC_TS_04_20240506T13,thunderstorm_episode
13522775,3RIMG_06MAY2024_1345_L2B_CMK_V01R00.h5,2024-05-06T13:45:00Z,VECC,VECC_TS_04_20240506T13,thunderstorm_episode
13522833,3RIMG_06MAY2024_1515_L2B_CMK_V01R00.h5,2024-05-06T15:15:00Z,VECC,VECC_TS_04_20240506T13,thunderstorm_episode
13522865,3RIMG_06MAY2024_1545_L2B_CMK_V01R00.h5,2024-05-06T15:45:00Z,VECC,VECC_TS_04_20240506T13,thunderstorm_episode
13522893,3RIMG_06MAY2024_1615_L2B_CMK_V01R00.h5,2024-05-06T16:15:00Z,VECC,VECC_TS_04_20240506T13,thunderstorm_episode
13523059,3RIMG_06MAY2024_1645_L2B_CMK_V01R00.h5,2024-05-06T16:45:00Z,VECC,VECC_TS_04_20240506T13,thunderstorm_episode
13523077,3RIMG_06MAY2024_1715_L2B_CMK_V01R00.h5,2024-05-06T17:15:00Z,VECC,VECC_TS_04_20240506T13,thunderstorm_episode
13523501,3RIMG_06MAY2024_2215_L2B_CMK_V01R00.h5,2024-05-06T22:15:00Z,VECC,VECC_TS_04_20240506T13,thunderstorm_episode
13523567,3RIMG_06MAY2024_2245_L2B_CMK_V01R00.h5,2024-05-06T22:45:00Z,VECC,VECC_TS_04_20240506T13,thunderstorm_episode
13523613,3RIMG_06MAY2024_2315_L2B_CMK_V01R00.h5,2024-05-06T23:15:00Z,VECC,VECC_TS_04_20240506T13,thunderstorm_episode
13523631,3RIMG_06MAY2024_2345_L2B_CMK_V01R00.h5,2024-05-06T23:45:00Z,VECC,VECC_TS_04_20240506T13,thunderstorm_episode
13523665,3RIMG_07MAY2024_0015_L2B_CMK_V01R00.h5,2024-05-07T00:15:00Z,VECC,VECC_TS_04_20240506T13,thunderstorm_episode
13523739,3RIMG_07MAY2024_0045_L2B_CMK_V01R00.h5,2024-05-07T00:45:00Z,VECC,VECC_TS_04_20240506T13,thunderstorm_episode
13523803,3RIMG_07MAY2024_0115_L2B_CMK_V01R00.h5,2024-05-07T01:15:00Z,VECC,VECC_TS_04_20240506T13,thunderstorm_episode
13524035,3RIMG_07MAY2024_0145_L2B_CMK_V01R00.h5,2024-05-07T01:45:00Z,VECC,VECC_TS_04_20240506T13,thunderstorm_episode
13524097,3RIMG_07MAY2024_0215_L2B_CMK_V01R00.h5,2024-05-07T02:15:00Z,VECC,VECC_TS_04_20240506T13,thunderstorm_episode
13524145,3RIMG_07MAY2024_0245_L2B_CMK_V01R00.h5,2024-05-07T02:45:00Z,VECC,VECC_TS_04_20240506T13,thunderstorm_episode
13628747,3RIMG_27MAY2024_1315_L2B_CMK_V01R00.h5,2024-05-27T13:15:00Z,VABB,VABB_CTL_04_20240610T15,control
13628855,3RIMG_27MAY2024_1345_L2B_CMK_V01R00.h5,2024-05-27T13:45:00Z,VABB,VABB_CTL_04_20240610T15,control
13628961,3RIMG_27MAY2024_1415_L2B_CMK_V01R00.h5,2024-05-27T14:15:00Z,VABB,VABB_CTL_04_20240610T15,control
13629059,3RIMG_27MAY2024_1445_L2B_CMK_V01R00.h5,2024-05-27T14:45:00Z,VABB,VABB_CTL_04_20240610T15,control
13629167,3RIMG_27MAY2024_1515_L2B_CMK_V01R00.h5,2024-05-27T15:15:00Z,VABB,VABB_CTL_04_20240610T15,control
13629255,3RIMG_27MAY2024_1545_L2B_CMK_V01R00.h5,2024-05-27T15:45:00Z,VABB,VABB_CTL_04_20240610T15,control
13629373,3RIMG_27MAY2024_1615_L2B_CMK_V01R00.h5,2024-05-27T16:15:00Z,VABB,VABB_CTL_04_20240610T15,control
13629449,3RIMG_27MAY2024_1645_L2B_CMK_V01R00.h5,2024-05-27T16:45:00Z,VABB,VABB_CTL_04_20240610T15,control
13629547,3RIMG_27MAY2024_1715_L2B_CMK_V01R00.h5,2024-05-27T17:15:00Z,VABB,VABB_CTL_04_20240610T15,control
13629599,3RIMG_27MAY2024_1745_L2B_CMK_V01R00.h5,2024-05-27T17:45:00Z,VABB,VABB_CTL_04_20240610T15,control
13629727,3RIMG_27MAY2024_1815_L2B_CMK_V01R00.h5,2024-05-27T18:15:00Z,VABB,VABB_CTL_04_20240610T15,control
13630509,3RIMG_27MAY2024_2115_L2B_CMK_V01R00.h5,2024-05-27T21:15:00Z,VABB,VABB_CTL_04_20240610T15,control
13630651,3RIMG_27MAY2024_2145_L2B_CMK_V01R00.h5,2024-05-27T21:45:00Z,VABB,VABB_CTL_04_20240610T15,control
13630743,3RIMG_27MAY2024_2215_L2B_CMK_V01R00.h5,2024-05-27T22:15:00Z,VABB,VABB_CTL_04_20240610T15,control
13630843,3RIMG_27MAY2024_2245_L2B_CMK_V01R00.h5,2024-05-27T22:45:00Z,VABB,VABB_CTL_04_20240610T15,control
13630993,3RIMG_27MAY2024_2315_L2B_CMK_V01R00.h5,2024-05-27T23:15:00Z,VABB,VABB_CTL_04_20240610T15,control
13631151,3RIMG_27MAY2024_2345_L2B_CMK_V01R00.h5,2024-05-27T23:45:00Z,VABB,VABB_CTL_04_20240610T15,control
13631217,3RIMG_28MAY2024_0015_L2B_CMK_V01R00.h5,2024-05-28T00:15:00Z,VABB,VABB_CTL_04_20240610T15,control
13631325,3RIMG_28MAY2024_0045_L2B_CMK_V01R00.h5,2024-05-28T00:45:00Z,VABB,VABB_CTL_04_20240610T15,control
13631449,3RIMG_28MAY2024_0115_L2B_CMK_V01R00.h5,2024-05-28T01:15:00Z,VABB,VABB_CTL_04_20240610T15,control
13631571,3RIMG_28MAY2024_0145_L2B_CMK_V01R00.h5,2024-05-28T01:45:00Z,VABB,VABB_CTL_04_20240610T15,control
13631651,3RIMG_28MAY2024_0215_L2B_CMK_V01R00.h5,2024-05-28T02:15:00Z,VABB,VABB_CTL_04_20240610T15,control
13631737,3RIMG_28MAY2024_0245_L2B_CMK_V01R00.h5,2024-05-28T02:45:00Z,VABB,VABB_CTL_04_20240610T15,control
13696899,3RIMG_10JUN2024_1315_L2B_CMK_V01R00.h5,2024-06-10T13:15:00Z,VABB,VABB_TS_04_20240610T15,thunderstorm_episode
13696955,3RIMG_10JUN2024_1345_L2B_CMK_V01R00.h5,2024-06-10T13:45:00Z,VABB,VABB_TS_04_20240610T15,thunderstorm_episode
13697059,3RIMG_10JUN2024_1415_L2B_CMK_V01R00.h5,2024-06-10T14:15:00Z,VABB,VABB_TS_04_20240610T15,thunderstorm_episode
13697173,3RIMG_10JUN2024_1445_L2B_CMK_V01R00.h5,2024-06-10T14:45:00Z,VABB,VABB_TS_04_20240610T15,thunderstorm_episode
13697245,3RIMG_10JUN2024_1515_L2B_CMK_V01R00.h5,2024-06-10T15:15:00Z,VABB,VABB_TS_04_20240610T15,thunderstorm_episode
13697333,3RIMG_10JUN2024_1545_L2B_CMK_V01R00.h5,2024-06-10T15:45:00Z,VABB,VABB_TS_04_20240610T15,thunderstorm_episode
13697477,3RIMG_10JUN2024_1615_L2B_CMK_V01R00.h5,2024-06-10T16:15:00Z,VABB,VABB_TS_04_20240610T15,thunderstorm_episode
13697553,3RIMG_10JUN2024_1645_L2B_CMK_V01R00.h5,2024-06-10T16:45:00Z,VABB,VABB_TS_04_20240610T15,thunderstorm_episode
13697643,3RIMG_10JUN2024_1715_L2B_CMK_V01R00.h5,2024-06-10T17:15:00Z,VABB,VABB_TS_04_20240610T15,thunderstorm_episode
13697775,3RIMG_10JUN2024_1745_L2B_CMK_V01R00.h5,2024-06-10T17:45:00Z,VABB,VABB_TS_04_20240610T15,thunderstorm_episode
13697871,3RIMG_10JUN2024_1815_L2B_CMK_V01R00.h5,2024-06-10T18:15:00Z,VABB,VABB_TS_04_20240610T15,thunderstorm_episode
13697965,3RIMG_10JUN2024_1845_L2B_CMK_V01R00.h5,2024-06-10T18:45:00Z,VABB,VABB_TS_04_20240610T15,thunderstorm_episode
13698277,3RIMG_10JUN2024_1915_L2B_CMK_V01R00.h5,2024-06-10T19:15:00Z,VABB,VABB_TS_04_20240610T15,thunderstorm_episode
13698391,3RIMG_10JUN2024_1945_L2B_CMK_V01R00.h5,2024-06-10T19:45:00Z,VABB,VABB_TS_04_20240610T15,thunderstorm_episode
13698611,3RIMG_10JUN2024_2015_L2B_CMK_V01R00.h5,2024-06-10T20:15:00Z,VABB,VABB_TS_04_20240610T15,thunderstorm_episode
13698701,3RIMG_10JUN2024_2045_L2B_CMK_V01R00.h5,2024-06-10T20:45:00Z,VABB,VABB_TS_04_20240610T15,thunderstorm_episode
13698881,3RIMG_10JUN2024_2115_L2B_CMK_V01R00.h5,2024-06-10T21:15:00Z,VABB,VABB_TS_04_20240610T15,thunderstorm_episode
13698939,3RIMG_10JUN2024_2145_L2B_CMK_V01R00.h5,2024-06-10T21:45:00Z,VABB,VABB_TS_04_20240610T15,thunderstorm_episode
13698999,3RIMG_10JUN2024_2215_L2B_CMK_V01R00.h5,2024-06-10T22:15:00Z,VABB,VABB_TS_04_20240610T15,thunderstorm_episode
13699153,3RIMG_10JUN2024_2245_L2B_CMK_V01R00.h5,2024-06-10T22:45:00Z,VABB,VABB_TS_04_20240610T15,thunderstorm_episode
13699275,3RIMG_10JUN2024_2315_L2B_CMK_V01R00.h5,2024-06-10T23:15:00Z,VABB,VABB_TS_04_20240610T15,thunderstorm_episode
13699363,3RIMG_10JUN2024_2345_L2B_CMK_V01R00.h5,2024-06-10T23:45:00Z,VABB,VABB_TS_04_20240610T15,thunderstorm_episode
13699441,3RIMG_11JUN2024_0015_L2B_CMK_V01R00.h5,2024-06-11T00:15:00Z,VABB,VABB_TS_04_20240610T15,thunderstorm_episode
13699565,3RIMG_11JUN2024_0045_L2B_CMK_V01R00.h5,2024-06-11T00:45:00Z,VABB,VABB_TS_04_20240610T15,thunderstorm_episode
13699637,3RIMG_11JUN2024_0115_L2B_CMK_V01R00.h5,2024-06-11T01:15:00Z,VABB,VABB_TS_04_20240610T15,thunderstorm_episode
13699749,3RIMG_11JUN2024_0145_L2B_CMK_V01R00.h5,2024-06-11T01:45:00Z,VABB,VABB_TS_04_20240610T15,thunderstorm_episode
13699831,3RIMG_11JUN2024_0215_L2B_CMK_V01R00.h5,2024-06-11T02:15:00Z,VABB,VABB_TS_04_20240610T15,thunderstorm_episode
13699921,3RIMG_11JUN2024_0245_L2B_CMK_V01R00.h5,2024-06-11T02:45:00Z,VABB,VABB_TS_04_20240610T15,thunderstorm_episode
14828185,3RIMG_26DEC2024_2315_L2B_CMK_V01R00.h5,2024-12-26T23:15:00Z,VIDP,VIDP_TS_02_20241227T01,thunderstorm_episode
14828351,3RIMG_26DEC2024_2345_L2B_CMK_V01R00.h5,2024-12-26T23:45:00Z,VIDP,VIDP_TS_02_20241227T01,thunderstorm_episode
14828439,3RIMG_27DEC2024_0015_L2B_CMK_V01R00.h5,2024-12-27T00:15:00Z,VIDP,VIDP_TS_02_20241227T01,thunderstorm_episode
14828525,3RIMG_27DEC2024_0045_L2B_CMK_V01R00.h5,2024-12-27T00:45:00Z,VIDP,VIDP_TS_02_20241227T01,thunderstorm_episode
14828613,3RIMG_27DEC2024_0115_L2B_CMK_V01R00.h5,2024-12-27T01:15:00Z,VIDP,VIDP_TS_02_20241227T01,thunderstorm_episode
14828689,3RIMG_27DEC2024_0145_L2B_CMK_V01R00.h5,2024-12-27T01:45:00Z,VIDP,VIDP_TS_02_20241227T01,thunderstorm_episode
14828789,3RIMG_27DEC2024_0215_L2B_CMK_V01R00.h5,2024-12-27T02:15:00Z,VIDP,VIDP_TS_02_20241227T01,thunderstorm_episode
14829555,3RIMG_27DEC2024_0515_L2B_CMK_V01R00.h5,2024-12-27T05:15:00Z,VIDP,VIDP_TS_02_20241227T01,thunderstorm_episode
14829653,3RIMG_27DEC2024_0545_L2B_CMK_V01R00.h5,2024-12-27T05:45:00Z,VIDP,VIDP_TS_02_20241227T01,thunderstorm_episode
14829783,3RIMG_27DEC2024_0615_L2B_CMK_V01R00.h5,2024-12-27T06:15:00Z,VIDP,VIDP_TS_02_20241227T01,thunderstorm_episode
14830119,3RIMG_27DEC2024_0645_L2B_CMK_V01R00.h5,2024-12-27T06:45:00Z,VIDP,VIDP_TS_02_20241227T01,thunderstorm_episode
14830247,3RIMG_27DEC2024_0715_L2B_CMK_V01R00.h5,2024-12-27T07:15:00Z,VIDP,VIDP_TS_02_20241227T01,thunderstorm_episode
14830527,3RIMG_27DEC2024_0745_L2B_CMK_V01R00.h5,2024-12-27T07:45:00Z,VIDP,VIDP_TS_02_20241227T01,thunderstorm_episode
14830691,3RIMG_27DEC2024_0815_L2B_CMK_V01R00.h5,2024-12-27T08:15:00Z,VIDP,VIDP_TS_02_20241227T01,thunderstorm_episode
14830819,3RIMG_27DEC2024_0845_L2B_CMK_V01R00.h5,2024-12-27T08:45:00Z,VIDP,VIDP_TS_02_20241227T01,thunderstorm_episode
14831091,3RIMG_27DEC2024_0915_L2B_CMK_V01R00.h5,2024-12-27T09:15:00Z,VIDP,VIDP_TS_02_20241227T01,thunderstorm_episode
14831191,3RIMG_27DEC2024_0945_L2B_CMK_V01R00.h5,2024-12-27T09:45:00Z,VIDP,VIDP_TS_02_20241227T01,thunderstorm_episode
14831347,3RIMG_27DEC2024_1015_L2B_CMK_V01R00.h5,2024-12-27T10:15:00Z,VIDP,VIDP_TS_02_20241227T01,thunderstorm_episode
14831683,3RIMG_27DEC2024_1045_L2B_CMK_V01R00.h5,2024-12-27T10:45:00Z,VIDP,VIDP_TS_02_20241227T01,thunderstorm_episode
14831899,3RIMG_27DEC2024_1115_L2B_CMK_V01R00.h5,2024-12-27T11:15:00Z,VIDP,VIDP_TS_02_20241227T01,thunderstorm_episode
14832009,3RIMG_27DEC2024_1145_L2B_CMK_V01R00.h5,2024-12-27T11:45:00Z,VIDP,VIDP_TS_02_20241227T01,thunderstorm_episode
14832137,3RIMG_27DEC2024_1215_L2B_CMK_V01R00.h5,2024-12-27T12:15:00Z,VIDP,VIDP_TS_02_20241227T01,thunderstorm_episode
14832211,3RIMG_27DEC2024_1245_L2B_CMK_V01R00.h5,2024-12-27T12:45:00Z,VIDP,VIDP_TS_02_20241227T01,thunderstorm_episode
14832299,3RIMG_27DEC2024_1315_L2B_CMK_V01R00.h5,2024-12-27T13:15:00Z,VIDP,VIDP_TS_02_20241227T01,thunderstorm_episode
14832397,3RIMG_27DEC2024_1345_L2B_CMK_V01R00.h5,2024-12-27T13:45:00Z,VIDP,VIDP_TS_02_20241227T01,thunderstorm_episode
14832489,3RIMG_27DEC2024_1415_L2B_CMK_V01R00.h5,2024-12-27T14:15:00Z,VIDP,VIDP_TS_02_20241227T01,thunderstorm_episode
14832575,3RIMG_27DEC2024_1445_L2B_CMK_V01R00.h5,2024-12-27T14:45:00Z,VIDP,VIDP_TS_02_20241227T01,thunderstorm_episode
14832893,3RIMG_27DEC2024_1515_L2B_CMK_V01R00.h5,2024-12-27T15:15:00Z,VIDP,VIDP_TS_02_20241227T01,thunderstorm_episode
14833221,3RIMG_27DEC2024_1545_L2B_CMK_V01R00.h5,2024-12-27T15:45:00Z,VIDP,VIDP_TS_02_20241227T01,thunderstorm_episode
14833427,3RIMG_27DEC2024_1615_L2B_CMK_V01R00.h5,2024-12-27T16:15:00Z,VIDP,VIDP_TS_02_20241227T01,thunderstorm_episode
14833703,3RIMG_27DEC2024_1645_L2B_CMK_V01R00.h5,2024-12-27T16:45:00Z,VIDP,VIDP_TS_02_20241227T01,thunderstorm_episode
14898193,3RIMG_09JAN2025_2315_L2B_CMK_V01R00.h5,2025-01-09T23:15:00Z,VIDP,VIDP_CTL_02_20241227T01,control
14898297,3RIMG_09JAN2025_2345_L2B_CMK_V01R00.h5,2025-01-09T23:45:00Z,VIDP,VIDP_CTL_02_20241227T01,control
14898393,3RIMG_10JAN2025_0015_L2B_CMK_V01R00.h5,2025-01-10T00:15:00Z,VIDP,VIDP_CTL_02_20241227T01,control
14898471,3RIMG_10JAN2025_0045_L2B_CMK_V01R00.h5,2025-01-10T00:45:00Z,VIDP,VIDP_CTL_02_20241227T01,control
14898553,3RIMG_10JAN2025_0115_L2B_CMK_V01R00.h5,2025-01-10T01:15:00Z,VIDP,VIDP_CTL_02_20241227T01,control
14898647,3RIMG_10JAN2025_0145_L2B_CMK_V01R00.h5,2025-01-10T01:45:00Z,VIDP,VIDP_CTL_02_20241227T01,control
14898973,3RIMG_10JAN2025_0345_L2B_CMK_V01R00.h5,2025-01-10T03:45:00Z,VIDP,VIDP_CTL_02_20241227T01,control
14899343,3RIMG_10JAN2025_0545_L2B_CMK_V01R00.h5,2025-01-10T05:45:00Z,VIDP,VIDP_CTL_02_20241227T01,control
14899445,3RIMG_10JAN2025_0615_L2B_CMK_V01R00.h5,2025-01-10T06:15:00Z,VIDP,VIDP_CTL_02_20241227T01,control
14899543,3RIMG_10JAN2025_0645_L2B_CMK_V01R00.h5,2025-01-10T06:45:00Z,VIDP,VIDP_CTL_02_20241227T01,control
14899673,3RIMG_10JAN2025_0715_L2B_CMK_V01R00.h5,2025-01-10T07:15:00Z,VIDP,VIDP_CTL_02_20241227T01,control
14899791,3RIMG_10JAN2025_0745_L2B_CMK_V01R00.h5,2025-01-10T07:45:00Z,VIDP,VIDP_CTL_02_20241227T01,control
14899969,3RIMG_10JAN2025_0815_L2B_CMK_V01R00.h5,2025-01-10T08:15:00Z,VIDP,VIDP_CTL_02_20241227T01,control
14900081,3RIMG_10JAN2025_0845_L2B_CMK_V01R00.h5,2025-01-10T08:45:00Z,VIDP,VIDP_CTL_02_20241227T01,control
14900177,3RIMG_10JAN2025_0915_L2B_CMK_V01R00.h5,2025-01-10T09:15:00Z,VIDP,VIDP_CTL_02_20241227T01,control
14900271,3RIMG_10JAN2025_0945_L2B_CMK_V01R00.h5,2025-01-10T09:45:00Z,VIDP,VIDP_CTL_02_20241227T01,control
14900367,3RIMG_10JAN2025_1015_L2B_CMK_V01R00.h5,2025-01-10T10:15:00Z,VIDP,VIDP_CTL_02_20241227T01,control
14900455,3RIMG_10JAN2025_1045_L2B_CMK_V01R00.h5,2025-01-10T10:45:00Z,VIDP,VIDP_CTL_02_20241227T01,control
14900575,3RIMG_10JAN2025_1115_L2B_CMK_V01R00.h5,2025-01-10T11:15:00Z,VIDP,VIDP_CTL_02_20241227T01,control
14900651,3RIMG_10JAN2025_1145_L2B_CMK_V01R00.h5,2025-01-10T11:45:00Z,VIDP,VIDP_CTL_02_20241227T01,control
14900771,3RIMG_10JAN2025_1215_L2B_CMK_V01R00.h5,2025-01-10T12:15:00Z,VIDP,VIDP_CTL_02_20241227T01,control
14900845,3RIMG_10JAN2025_1245_L2B_CMK_V01R00.h5,2025-01-10T12:45:00Z,VIDP,VIDP_CTL_02_20241227T01,control
14900959,3RIMG_10JAN2025_1315_L2B_CMK_V01R00.h5,2025-01-10T13:15:00Z,VIDP,VIDP_CTL_02_20241227T01,control
14901031,3RIMG_10JAN2025_1345_L2B_CMK_V01R00.h5,2025-01-10T13:45:00Z,VIDP,VIDP_CTL_02_20241227T01,control
14901125,3RIMG_10JAN2025_1415_L2B_CMK_V01R00.h5,2025-01-10T14:15:00Z,VIDP,VIDP_CTL_02_20241227T01,control
14901235,3RIMG_10JAN2025_1445_L2B_CMK_V01R00.h5,2025-01-10T14:45:00Z,VIDP,VIDP_CTL_02_20241227T01,control
14901323,3RIMG_10JAN2025_1515_L2B_CMK_V01R00.h5,2025-01-10T15:15:00Z,VIDP,VIDP_CTL_02_20241227T01,control
14901405,3RIMG_10JAN2025_1545_L2B_CMK_V01R00.h5,2025-01-10T15:45:00Z,VIDP,VIDP_CTL_02_20241227T01,control
14901513,3RIMG_10JAN2025_1615_L2B_CMK_V01R00.h5,2025-01-10T16:15:00Z,VIDP,VIDP_CTL_02_20241227T01,control
14901601,3RIMG_10JAN2025_1645_L2B_CMK_V01R00.h5,2025-01-10T16:45:00Z,VIDP,VIDP_CTL_02_20241227T01,control
15607679,3RIMG_31MAY2025_1215_L2B_CMK_V01R00.h5,2025-05-31T12:15:00Z,VABB,VABB_CTL_03_20250614T14,control
15607747,3RIMG_31MAY2025_1245_L2B_CMK_V01R00.h5,2025-05-31T12:45:00Z,VABB,VABB_CTL_03_20250614T14,control
15607861,3RIMG_31MAY2025_1315_L2B_CMK_V01R00.h5,2025-05-31T13:15:00Z,VABB,VABB_CTL_03_20250614T14,control
15607935,3RIMG_31MAY2025_1345_L2B_CMK_V01R00.h5,2025-05-31T13:45:00Z,VABB,VABB_CTL_03_20250614T14,control
15608035,3RIMG_31MAY2025_1415_L2B_CMK_V01R00.h5,2025-05-31T14:15:00Z,VABB,VABB_CTL_03_20250614T14,control
15608121,3RIMG_31MAY2025_1445_L2B_CMK_V01R00.h5,2025-05-31T14:45:00Z,VABB,VABB_CTL_03_20250614T14,control
15608231,3RIMG_31MAY2025_1515_L2B_CMK_V01R00.h5,2025-05-31T15:15:00Z,VABB,VABB_CTL_03_20250614T14,control
15608307,3RIMG_31MAY2025_1545_L2B_CMK_V01R00.h5,2025-05-31T15:45:00Z,VABB,VABB_CTL_03_20250614T14,control
15608415,3RIMG_31MAY2025_1615_L2B_CMK_V01R00.h5,2025-05-31T16:15:00Z,VABB,VABB_CTL_03_20250614T14,control
15608509,3RIMG_31MAY2025_1645_L2B_CMK_V01R00.h5,2025-05-31T16:45:00Z,VABB,VABB_CTL_03_20250614T14,control
15608589,3RIMG_31MAY2025_1715_L2B_CMK_V01R00.h5,2025-05-31T17:15:00Z,VABB,VABB_CTL_03_20250614T14,control
15608681,3RIMG_31MAY2025_1745_L2B_CMK_V01R00.h5,2025-05-31T17:45:00Z,VABB,VABB_CTL_03_20250614T14,control
15608807,3RIMG_31MAY2025_1815_L2B_CMK_V01R00.h5,2025-05-31T18:15:00Z,VABB,VABB_CTL_03_20250614T14,control
15609287,3RIMG_31MAY2025_2045_L2B_CMK_V01R00.h5,2025-05-31T20:45:00Z,VABB,VABB_CTL_03_20250614T14,control
15609385,3RIMG_31MAY2025_2115_L2B_CMK_V01R00.h5,2025-05-31T21:15:00Z,VABB,VABB_CTL_03_20250614T14,control
15609475,3RIMG_31MAY2025_2145_L2B_CMK_V01R00.h5,2025-05-31T21:45:00Z,VABB,VABB_CTL_03_20250614T14,control
15609681,3RIMG_31MAY2025_2215_L2B_CMK_V01R00.h5,2025-05-31T22:15:00Z,VABB,VABB_CTL_03_20250614T14,control
15609775,3RIMG_31MAY2025_2245_L2B_CMK_V01R00.h5,2025-05-31T22:45:00Z,VABB,VABB_CTL_03_20250614T14,control
15609879,3RIMG_31MAY2025_2315_L2B_CMK_V01R00.h5,2025-05-31T23:15:00Z,VABB,VABB_CTL_03_20250614T14,control
15610011,3RIMG_31MAY2025_2345_L2B_CMK_V01R00.h5,2025-05-31T23:45:00Z,VABB,VABB_CTL_03_20250614T14,control
15610105,3RIMG_01JUN2025_0015_L2B_CMK_V01R00.h5,2025-06-01T00:15:00Z,VABB,VABB_CTL_03_20250614T14,control
15610203,3RIMG_01JUN2025_0045_L2B_CMK_V01R00.h5,2025-06-01T00:45:00Z,VABB,VABB_CTL_03_20250614T14,control
15610381,3RIMG_01JUN2025_0145_L2B_CMK_V01R00.h5,2025-06-01T01:45:00Z,VABB,VABB_CTL_03_20250614T14,control
15610517,3RIMG_01JUN2025_0215_L2B_CMK_V01R00.h5,2025-06-01T02:15:00Z,VABB,VABB_CTL_03_20250614T14,control
15610591,3RIMG_01JUN2025_0245_L2B_CMK_V01R00.h5,2025-06-01T02:45:00Z,VABB,VABB_CTL_03_20250614T14,control
15682305,3RIMG_14JUN2025_1215_L2B_CMK_V01R00.h5,2025-06-14T12:15:00Z,VABB,VABB_TS_03_20250614T14,thunderstorm_episode
15682425,3RIMG_14JUN2025_1245_L2B_CMK_V01R00.h5,2025-06-14T12:45:00Z,VABB,VABB_TS_03_20250614T14,thunderstorm_episode
15682501,3RIMG_14JUN2025_1315_L2B_CMK_V01R00.h5,2025-06-14T13:15:00Z,VABB,VABB_TS_03_20250614T14,thunderstorm_episode
15682593,3RIMG_14JUN2025_1345_L2B_CMK_V01R00.h5,2025-06-14T13:45:00Z,VABB,VABB_TS_03_20250614T14,thunderstorm_episode
15682703,3RIMG_14JUN2025_1415_L2B_CMK_V01R00.h5,2025-06-14T14:15:00Z,VABB,VABB_TS_03_20250614T14,thunderstorm_episode
15682803,3RIMG_14JUN2025_1445_L2B_CMK_V01R00.h5,2025-06-14T14:45:00Z,VABB,VABB_TS_03_20250614T14,thunderstorm_episode
15682909,3RIMG_14JUN2025_1515_L2B_CMK_V01R00.h5,2025-06-14T15:15:00Z,VABB,VABB_TS_03_20250614T14,thunderstorm_episode
15683001,3RIMG_14JUN2025_1545_L2B_CMK_V01R00.h5,2025-06-14T15:45:00Z,VABB,VABB_TS_03_20250614T14,thunderstorm_episode
15683107,3RIMG_14JUN2025_1615_L2B_CMK_V01R00.h5,2025-06-14T16:15:00Z,VABB,VABB_TS_03_20250614T14,thunderstorm_episode
15683205,3RIMG_14JUN2025_1645_L2B_CMK_V01R00.h5,2025-06-14T16:45:00Z,VABB,VABB_TS_03_20250614T14,thunderstorm_episode
